recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
4,31,2086,58,111.179880,-82.262360,27.389490,1.954690,4.396880,15.016840,7.647350,-0.177420,-0.384850,16.851520,0.118220,-0.334580,0.260090
4,31,2087,59,111.780320,-81.957530,27.343700,1.954690,4.396880,15.007350,7.632000,-0.160220,-0.381210,16.836130,0.114030,-0.317420,0.265020
4,31,2088,60,112.380190,-81.653050,27.311070,1.954690,4.396880,14.998670,7.617000,-0.140690,-0.377720,16.821590,0.113780,-0.298320,0.271060
4,31,2089,61,112.978900,-81.348420,27.281320,1.954690,4.396880,14.991220,7.602040,-0.119110,-0.374430,16.808160,0.114930,-0.277490,0.278180
4,31,2090,62,113.577820,-81.045510,27.252140,1.954690,4.396880,14.984880,7.587550,-0.095830,-0.371450,16.795950,0.116350,-0.255290,0.286340
4,31,2091,63,114.176320,-80.742860,27.221230,1.954690,4.396880,14.979800,7.573410,-0.071150,-0.369080,16.785030,0.117540,-0.232090,0.295660
4,31,2092,64,114.774580,-80.440250,27.186860,1.954690,4.396880,14.976060,7.559380,-0.045390,-0.367430,16.775360,0.118250,-0.208250,0.306100
4,31,2093,65,115.372820,-80.138170,27.150940,1.954690,4.396880,14.973660,7.545410,-0.018890,-0.366510,16.766920,0.119060,-0.184060,0.317510
4,31,2094,66,115.970720,-79.836070,27.112060,1.954690,4.396880,14.972730,7.531250,0.007990,-0.366210,16.759710,0.119860,-0.159780,0.329610
4,31,2095,67,116.568330,-79.535750,27.074940,1.954690,4.396880,14.973390,7.517350,0.034780,-0.366530,16.754050,0.121680,-0.135860,0.342190
4,31,2096,68,117.166290,-79.235440,27.037690,1.954690,4.396880,14.975540,7.503480,0.061030,-0.367620,16.749730,0.124120,-0.112750,0.355180
4,31,2097,69,117.763660,-78.935330,26.997140,1.954690,4.396880,14.979400,7.489460,0.086180,-0.369450,16.746900,0.126520,-0.090920,0.368310
4,31,2098,70,118.361250,-78.634780,26.953000,1.954690,4.396880,14.984940,7.474860,0.109580,-0.371700,16.745310,0.129140,-0.070800,0.381000
4,31,2099,71,118.959050,-78.335900,26.910470,1.954690,4.396880,14.992090,7.460090,0.130550,-0.374100,16.745090,0.133110,-0.052900,0.392680
4,31,2100,72,119.558020,-78.038160,26.861850,1.954690,4.396880,15.000410,7.445370,0.148590,-0.376670,16.745960,0.135790,-0.037640,0.403170
4,31,2101,73,120.157950,-77.739770,26.821510,1.954690,4.396880,15.009520,7.430200,0.163500,-0.379310,16.747350,0.141650,-0.025240,0.412280
4,31,2102,74,120.758250,-77.442660,26.794410,1.954690,4.396880,15.019320,7.414850,0.175190,-0.381810,16.749240,0.151850,-0.015740,0.419790
4,31,2103,75,121.359720,-77.146710,26.776890,1.954690,4.396880,15.029360,7.399530,0.183740,-0.384200,16.751340,0.164930,-0.009050,0.425770
4,31,2104,76,121.961230,-76.851000,26.752020,1.954690,4.396880,15.039670,7.384090,0.189280,-0.386520,16.753670,0.176080,-0.004960,0.430350
4,31,2105,77,122.566630,-76.555260,26.733330,1.954690,4.396880,15.048740,7.368290,0.192600,-0.388650,16.754720,0.188810,-0.002810,0.433740
4,31,2106,78,123.171010,-76.259900,26.705470,1.954690,4.396880,15.057030,7.352030,0.194880,-0.390240,16.754910,0.198910,-0.001290,0.436200
4,31,2107,79,123.774490,-75.965370,26.661920,1.954690,4.396880,15.065000,7.335400,0.196780,-0.390980,16.754710,0.204610,0.000410,0.437700
4,31,2108,80,124.377870,-75.671960,26.607660,1.954690,4.396880,15.072790,7.318630,0.198630,-0.390630,16.754350,0.207240,0.002640,0.438220
4,31,2109,81,124.981480,-75.379440,26.548080,1.954690,4.396880,15.080440,7.301820,0.200670,-0.389120,16.753890,0.208260,0.005600,0.437780
4,31,2110,82,125.585130,-75.087860,26.488670,1.954690,4.396880,15.088060,7.285160,0.203070,-0.386470,16.753480,0.209210,0.009370,0.436470
4,31,2111,83,126.188530,-74.797130,26.420610,1.954690,4.396880,15.095890,7.268740,0.205810,-0.382800,16.753430,0.207490,0.013980,0.434390
4,31,2112,84,126.791810,-74.507220,26.348560,1.954690,4.396880,15.104120,7.252690,0.208700,-0.378270,16.753930,0.204460,0.019130,0.431600
4,31,2113,85,127.396100,-74.217510,26.273400,1.954690,4.396880,15.112480,7.236850,0.211580,-0.373020,16.754670,0.200390,0.024600,0.428140
4,31,2114,86,128.000780,-73.928600,26.198010,1.954690,4.396880,15.120950,7.221330,0.214450,-0.367120,16.755670,0.196010,0.030350,0.424080
4,31,2115,87,128.605360,-73.639860,26.119760,1.954690,4.396880,15.129710,7.205980,0.217230,-0.360590,16.757020,0.190770,0.036300,0.419400
4,31,2116,88,129.210400,-73.352080,26.047230,1.954690,4.396880,15.138710,7.190950,0.219760,-0.353410,16.758740,0.187000,0.042260,0.414020
4,31,2117,89,129.815700,-73.064200,25.991710,1.954690,4.396880,15.147980,7.176000,0.221900,-0.345540,16.760690,0.188260,0.048030,0.407830
4,31,2118,90,130.420940,-72.777250,25.936330,1.954690,4.396880,15.157680,7.161290,0.223390,-0.336810,16.763150,0.189540,0.053580,0.400590
4,31,2119,91,131.026950,-72.491650,25.878410,1.954690,4.396880,15.167630,7.147160,0.223960,-0.327300,16.766120,0.189640,0.058650,0.392230
4,31,2120,92,131.634030,-72.206270,25.811360,1.954690,4.396880,15.177520,7.133510,0.223560,-0.317200,16.769290,0.186610,0.063150,0.382890
4,31,2121,93,132.240840,-71.921070,25.734480,1.954690,4.396880,15.187580,7.120220,0.222130,-0.306510,16.772820,0.180460,0.067010,0.372560
4,31,2122,94,132.848770,-71.637590,25.650460,1.954690,4.396880,15.197490,7.107800,0.219630,-0.295440,16.776620,0.171350,0.070100,0.361390
4,31,2123,95,133.457270,-71.355140,25.565070,1.954690,4.396880,15.207130,7.096460,0.216190,-0.284520,16.780660,0.160730,0.072240,0.349960
4,31,2124,96,134.065930,-71.072030,25.494810,1.954690,4.396880,15.216540,7.085770,0.211940,-0.274190,16.784750,0.153860,0.073280,0.338710
4,31,2125,97,134.674880,-70.788770,25.428810,1.954690,4.396880,15.225740,7.075470,0.206940,-0.264540,16.788800,0.147770,0.073300,0.327770
4,31,2126,98,135.284200,-70.505920,25.364590,1.954690,4.396880,15.234700,7.065540,0.201240,-0.255560,16.792790,0.141760,0.072370,0.317130
4,31,2127,99,135.893860,-70.223450,25.302140,1.954690,4.396880,15.243380,7.055950,0.194890,-0.247210,16.796680,0.135840,0.070540,0.306790
4,31,2128,100,136.503870,-69.941360,25.241450,1.954690,4.396880,15.251750,7.046680,0.187940,-0.239490,16.800440,0.130010,0.067870,0.296770
4,31,2129,101,137.114210,-69.659640,25.182520,1.954690,4.396880,15.259810,7.037690,0.180430,-0.232370,16.804030,0.124290,0.064400,0.287060
4,31,2130,102,137.724860,-69.378260,25.125330,1.954690,4.396880,15.267510,7.028970,0.172400,-0.225840,16.807420,0.118680,0.060200,0.277670
4,31,2131,103,138.335820,-69.097240,25.069870,1.954690,4.396880,15.274850,7.020490,0.163910,-0.219860,16.810580,0.113200,0.055310,0.268610
4,31,2132,104,138.947060,-68.816540,25.016140,1.954690,4.396880,15.281800,7.012230,0.155010,-0.214440,16.813480,0.107860,0.049790,0.259870
4,31,2133,105,139.558570,-68.536180,24.964130,1.954690,4.396880,15.288350,7.004170,0.145730,-0.209530,16.816100,0.102670,0.043680,0.251460
4,31,2134,106,140.170340,-68.256130,24.913820,1.954690,4.396880,15.294480,6.996280,0.136130,-0.205140,16.818430,0.097640,0.037050,0.243390
4,31,2135,107,140.782350,-67.976390,24.865210,1.954690,4.396880,15.300170,6.988550,0.126250,-0.201230,16.820420,0.092780,0.029940,0.235660
4,31,2136,108,141.394570,-67.696960,24.818290,1.954690,4.396880,15.305430,6.980960,0.116150,-0.197780,16.822080,0.088110,0.022400,0.228260
4,31,2137,109,142.007000,-67.417830,24.773050,1.954690,4.396880,15.310240,6.973490,0.105860,-0.194780,16.823370,0.083620,0.014500,0.221210
4,31,2138,110,142.619610,-67.139000,24.729480,1.954690,4.396880,15.314580,6.966110,0.095430,-0.192210,16.824290,0.079350,0.006280,0.214500
4,31,2139,111,143.232390,-66.860460,24.687560,1.954690,4.396880,15.318460,6.958820,0.084920,-0.190040,16.824830,0.075280,-0.002220,0.208140
4,31,2140,112,143.845310,-66.582210,24.647300,1.954690,4.396880,15.321880,6.951600,0.074370,-0.188260,16.824970,0.071450,-0.010920,0.202120
4,31,2141,113,144.458360,-66.304250,24.608690,1.954690,4.396880,15.324830,6.944420,0.063820,-0.186850,16.824710,0.067860,-0.019790,0.196450
4,31,2142,114,145.071530,-66.026570,24.571700,1.954690,4.396880,15.327300,6.937290,0.053320,-0.185790,16.824030,0.064520,-0.028770,0.191140
4,31,2143,115,145.684780,-65.749180,24.536340,1.954690,4.396880,15.329310,6.930180,0.042920,-0.185060,16.822940,0.061440,-0.037800,0.186170
4,31,2144,116,146.298100,-65.472070,24.502590,1.954690,4.396880,15.330860,6.923070,0.032670,-0.184630,16.821440,0.058640,-0.046850,0.181550
4,31,2145,117,146.911480,-65.195250,24.470450,1.954690,4.396880,15.331950,6.915970,0.022610,-0.184500,16.819520,0.056120,-0.055850,0.177290
4,31,2146,118,147.524890,-64.918710,24.439900,1.954690,4.396880,15.332590,6.908850,0.012790,-0.184630,16.817180,0.053900,-0.064750,0.173380
4,31,2147,119,148.138330,-64.642450,24.410940,1.954690,4.396880,15.332790,6.901700,0.003250,-0.185020,16.814440,0.051990,-0.073500,0.169820
4,31,2148,120,148.751760,-64.366480,24.383560,1.954690,4.396880,15.332560,6.894520,-0.005940,-0.185640,16.811290,0.050400,-0.082050,0.166620
4,31,2149,121,149.365170,-64.090800,24.357750,1.954690,4.396880,15.331920,6.887300,-0.014760,-0.186460,16.807750,0.049140,-0.090350,0.163780
4,31,2150,122,149.978550,-63.815410,24.333490,1.954690,4.396880,15.330880,6.880020,-0.023150,-0.187480,16.803820,0.048220,-0.098350,0.161290
4,31,2151,123,150.591890,-63.540310,24.310780,1.954690,4.396880,15.329460,6.872690,-0.031070,-0.188670,16.799520,0.047660,-0.105990,0.159150
4,31,2152,124,151.205160,-63.265510,24.289620,1.954690,4.396880,15.327670,6.865280,-0.038460,-0.190020,16.794860,0.047470,-0.113220,0.157380
4,31,2153,125,151.818350,-62.991000,24.269980,1.954690,4.396880,15.325540,6.857800,-0.045290,-0.191500,16.789860,0.047660,-0.119990,0.155960
4,31,2154,126,152.431460,-62.716790,24.251870,1.954690,4.396880,15.323090,6.850250,-0.051490,-0.193090,16.784530,0.048230,-0.126260,0.154890
4,31,2155,127,153.044460,-62.442890,24.235270,1.954690,4.396880,15.320340,6.842610,-0.057040,-0.194770,16.778910,0.049210,-0.131960,0.154190
4,31,2156,128,153.657340,-62.169290,24.220170,1.954690,4.396880,15.317330,6.834880,-0.061880,-0.196530,16.773000,0.050600,-0.137060,0.153840
4,31,2157,129,154.270100,-61.896000,24.206570,1.954690,4.396880,15.314070,6.827070,-0.065960,-0.198340,16.766840,0.052410,-0.141480,0.153860
4,31,2158,130,154.882730,-61.623030,24.194450,1.954690,4.396880,15.310610,6.819160,-0.069230,-0.200190,16.760450,0.054660,-0.145200,0.154230
4,31,2159,131,155.495220,-61.350370,24.183800,1.954690,4.396880,15.306960,6.811160,-0.071660,-0.202050,16.753850,0.057350,-0.148140,0.154960
4,31,2160,132,156.107550,-61.078040,24.174630,1.954690,4.396880,15.303180,6.803060,-0.073190,-0.203910,16.747090,0.060500,-0.150270,0.156060
4,31,2161,133,156.719740,-60.806030,24.166910,1.954690,4.396880,15.299280,6.794870,-0.073770,-0.205750,16.740190,0.064120,-0.151540,0.157510
4,31,2162,134,157.331770,-60.534350,24.160630,1.954690,4.396880,15.295310,6.786590,-0.073370,-0.207540,16.733190,0.068220,-0.151880,0.159330
4,31,2163,135,157.943640,-60.263010,24.155800,1.954690,4.396880,15.291320,6.778210,-0.071920,-0.209270,16.726120,0.072820,-0.151260,0.161510
4,31,2164,136,158.556000,-59.991770,24.148180,1.954690,4.396880,15.287070,6.769660,-0.069260,-0.210870,16.718760,0.076660,-0.149460,0.164080
4,31,2165,137,159.168140,-59.721160,24.143970,1.954690,4.396880,15.282650,6.761040,-0.065090,-0.212290,16.711210,0.081480,-0.146230,0.167090
4,31,2166,138,159.779650,-59.451500,24.146060,1.954690,4.396880,15.278290,6.752620,-0.059210,-0.213650,16.703780,0.088000,-0.141430,0.170740
4,31,2167,139,160.390790,-59.182100,24.165060,1.954690,4.396880,15.274150,6.744350,-0.051570,-0.215180,16.696580,0.099390,-0.135140,0.175210
4,31,2168,140,161.001150,-58.912420,24.198570,1.954690,4.396880,15.270530,6.735990,-0.042270,-0.216980,16.689800,0.115300,-0.127500,0.180580
4,31,2169,141,161.612150,-58.643190,24.235540,1.954690,4.396880,15.267200,6.727570,-0.031370,-0.219030,16.683230,0.132370,-0.118520,0.186840
4,31,2170,142,162.220510,-58.375190,24.238550,1.954690,4.396880,15.265230,6.719440,-0.019300,-0.221520,16.678090,0.139850,-0.108540,0.194070
4,31,2171,143,162.829930,-58.106730,24.225450,1.954690,4.396880,15.264210,6.711270,-0.006740,-0.224680,16.673840,0.143070,-0.098340,0.202130
4,31,2172,144,163.439730,-57.838200,24.192340,1.954690,4.396880,15.264010,6.702870,0.005910,-0.228480,16.670290,0.141020,-0.088240,0.210830
4,31,2173,145,164.049260,-57.569630,24.158330,1.954690,4.396880,15.264710,6.694060,0.018290,-0.232730,16.667410,0.139450,-0.078560,0.219830
4,31,2174,146,164.658280,-57.300320,24.136480,1.954690,4.396880,15.266550,6.684390,0.029880,-0.236970,16.665180,0.142670,-0.069630,0.228470
4,31,2175,147,165.267850,-57.031680,24.099870,1.954690,4.396880,15.269300,6.673970,0.040150,-0.240550,16.663520,0.142660,-0.061580,0.235980
4,31,2176,148,165.878170,-56.765930,24.063350,1.954690,4.396880,15.272650,6.663800,0.048760,-0.243390,16.662530,0.142680,-0.054720,0.242120
4,31,2177,149,166.489090,-56.499930,24.033900,1.954690,4.396880,15.276360,6.653680,0.055620,-0.245770,16.661860,0.144880,-0.049300,0.247110
4,31,2178,150,167.100040,-56.233260,23.987500,1.954690,4.396880,15.280400,6.643160,0.060690,-0.247610,16.661390,0.142640,-0.045210,0.250900
4,31,2179,151,167.710950,-55.966610,23.947130,1.954690,4.396880,15.284790,6.632120,0.063880,-0.248540,16.661020,0.142760,-0.042500,0.253070
4,31,2180,152,168.323640,-55.703270,23.910050,1.954690,4.396880,15.288800,6.621750,0.065350,-0.248680,16.660570,0.143090,-0.041050,0.253830
4,31,2181,153,168.937350,-55.439550,23.877470,1.954690,4.396880,15.292040,6.611750,0.065790,-0.248590,16.659560,0.144070,-0.040460,0.253940
4,31,2182,154,169.550300,-55.175720,23.867060,1.954690,4.396880,15.294800,6.601930,0.065860,-0.248530,16.658130,0.151140,-0.040330,0.253920
4,31,2183,155,170.162470,-54.911530,23.867660,1.954690,4.396880,15.297430,6.591990,0.065860,-0.248530,16.656520,0.161470,-0.040340,0.253920
4,32,2094,0,67.253830,-105.571360,31.678230,2.161220,5.092200,15.007910,8.858870,1.433200,0.747790,17.424120,0.342390,1.612370,0.116260
4,32,2095,1,67.851610,-105.217690,31.632150,2.161220,5.092200,15.082250,8.905530,1.438570,0.734740,17.512150,0.327640,1.610190,0.128890
4,32,2096,2,68.457390,-104.859220,31.587090,2.161220,5.092200,15.156270,8.951000,1.427200,0.705280,17.599270,0.313900,1.585180,0.146770
4,32,2097,3,69.068370,-104.496290,31.518380,2.161220,5.092200,15.228400,8.993570,1.400070,0.660600,17.683380,0.294210,1.538870,0.168780
4,32,2098,4,69.684570,-104.130870,31.431090,2.161220,5.092200,15.297060,9.032280,1.359090,0.602590,17.762580,0.270050,1.473900,0.194550
4,32,2099,5,70.303700,-103.763510,31.327730,2.161220,5.092200,15.361630,9.066440,1.306680,0.533420,17.835950,0.242390,1.393510,0.223740
4,32,2100,6,70.925250,-103.394300,31.213470,2.161220,5.092200,15.421670,9.095390,1.245280,0.455410,17.902760,0.213180,1.301020,0.255850
4,32,2101,7,71.548700,-103.024060,31.097910,2.161220,5.092200,15.477040,9.118790,1.177210,0.371000,17.962640,0.185630,1.199650,0.290350
4,32,2102,8,72.173560,-102.653770,30.980130,2.161220,5.092200,15.527740,9.136710,1.104560,0.282460,18.015680,0.159440,1.092380,0.326400
4,32,2103,9,72.800300,-102.282940,30.860870,2.161220,5.092200,15.573630,9.149040,1.029250,0.191860,18.061690,0.134900,0.981940,0.363260
4,32,2104,10,73.427950,-101.912440,30.743800,2.161220,5.092200,15.614960,9.156000,0.953000,0.101100,18.101010,0.113140,0.870750,0.400280
4,32,2105,11,74.056460,-101.541840,30.638280,2.161220,5.092200,15.651990,9.157610,0.877220,0.011920,18.133860,0.097290,0.760830,0.436790
4,32,2106,12,74.684890,-101.171630,30.545460,2.161220,5.092200,15.685320,9.154090,0.802860,-0.074050,18.160920,0.087870,0.653810,0.471800
4,32,2107,13,75.313700,-100.804090,30.460200,2.161220,5.092200,15.715380,9.146570,0.730410,-0.155740,18.183120,0.082580,0.550650,0.504520
4,32,2108,14,75.944430,-100.437010,30.375240,2.161220,5.092200,15.741920,9.135230,0.660330,-0.232590,18.200390,0.078810,0.452080,0.534570
4,32,2109,15,76.575970,-100.071160,30.292930,2.161220,5.092200,15.765130,9.120580,0.593190,-0.304220,18.213130,0.077030,0.358740,0.561900
4,32,2110,16,77.208070,-99.705760,30.222260,2.161220,5.092200,15.785240,9.102730,0.529450,-0.370330,18.221610,0.080110,0.271080,0.586490
4,32,2111,17,77.840850,-99.341770,30.176240,2.161220,5.092200,15.802430,9.082160,0.469520,-0.430720,18.226190,0.091900,0.189390,0.608360
4,32,2112,18,78.474310,-98.978120,30.138880,2.161220,5.092200,15.816820,9.058900,0.413780,-0.485220,18.227010,0.107360,0.114210,0.627380
4,32,2113,19,79.107720,-98.615550,30.105310,2.161220,5.092200,15.828820,9.033210,0.362500,-0.533560,18.224570,0.124920,0.045980,0.643410
4,32,2114,20,79.741390,-98.254560,30.062790,2.161220,5.092200,15.838690,9.005550,0.315820,-0.575600,18.219340,0.140270,-0.015010,0.656380
4,32,2115,21,80.375420,-97.895610,29.999720,2.161220,5.092200,15.846590,8.976540,0.273830,-0.611500,18.211820,0.149290,-0.068610,0.666490
4,32,2116,22,81.009310,-97.538230,29.905250,2.161220,5.092200,15.852890,8.946570,0.236520,-0.641650,18.202560,0.148380,-0.114870,0.674130
4,32,2117,23,81.643340,-97.181350,29.812080,2.161220,5.092200,15.857800,8.915580,0.203820,-0.666380,18.191640,0.148110,-0.154450,0.679520
4,32,2118,24,82.277240,-96.826440,29.726120,2.161220,5.092200,15.861640,8.884080,0.175550,-0.686020,18.179550,0.150080,-0.187720,0.682790
4,32,2119,25,82.911410,-96.472440,29.653480,2.161220,5.092200,15.864520,8.852110,0.151500,-0.700980,18.166410,0.156240,-0.215150,0.684130
4,32,2120,26,83.545320,-96.118380,29.575400,2.161220,5.092200,15.866760,8.819330,0.131440,-0.711300,18.152370,0.161090,-0.236760,0.683500
4,32,2121,27,84.179090,-95.765510,29.495760,2.161220,5.092200,15.868590,8.785880,0.115000,-0.716760,18.137710,0.165890,-0.252800,0.680480
4,32,2122,28,84.813260,-95.414630,29.406450,2.161220,5.092200,15.870040,8.752200,0.101850,-0.717200,18.122660,0.167670,-0.263420,0.674810
4,32,2123,29,85.447340,-95.065950,29.307020,2.161220,5.092200,15.871280,8.718830,0.091700,-0.712800,18.107680,0.165920,-0.268950,0.666450
4,32,2124,30,86.080940,-94.718420,29.193040,2.161220,5.092200,15.872640,8.685900,0.084110,-0.703850,18.093100,0.159310,-0.269880,0.655470
4,32,2125,31,86.715050,-94.373020,29.084640,2.161220,5.092200,15.874040,8.653920,0.078660,-0.690780,18.079050,0.153710,-0.267050,0.641910
4,32,2126,32,87.349270,-94.029490,29.001010,2.161220,5.092200,15.875550,8.623290,0.075000,-0.674290,18.065720,0.154840,-0.261320,0.626110
4,32,2127,33,87.983300,-93.687620,28.934470,2.161220,5.092200,15.877340,8.594330,0.072770,-0.655310,18.053440,0.160070,-0.253360,0.608720
4,32,2128,34,88.619110,-93.345530,28.860420,2.161220,5.092200,15.878770,8.566590,0.071890,-0.634580,18.041490,0.161720,-0.243330,0.590460
4,32,2129,35,89.253870,-93.004490,28.793220,2.161220,5.092200,15.880340,8.540130,0.072400,-0.612540,18.030310,0.164510,-0.231580,0.571680
4,32,2130,36,89.887680,-92.665040,28.731300,2.161220,5.092200,15.882520,8.515210,0.073920,-0.589750,18.020410,0.167920,-0.218670,0.552680
4,32,2131,37,90.521960,-92.326800,28.659670,2.161220,5.092200,15.885190,8.491960,0.075940,-0.566930,18.011800,0.167070,-0.205260,0.533900
4,32,2132,38,91.156980,-91.988740,28.601940,2.161220,5.092200,15.888130,8.470100,0.078160,-0.544690,18.004070,0.169520,-0.192130,0.515630
4,32,2133,39,91.792340,-91.650250,28.544110,2.161220,5.092200,15.891240,8.449080,0.080430,-0.523230,17.996910,0.171310,-0.179360,0.498070
4,32,2134,40,92.427950,-91.312870,28.484930,2.161220,5.092200,15.894480,8.428980,0.082700,-0.502580,17.990350,0.171930,-0.167000,0.481180
4,32,2135,41,93.064210,-90.976770,28.429710,2.161220,5.092200,15.897650,8.409960,0.085030,-0.482880,17.984240,0.172820,-0.155110,0.465120
4,32,2136,42,93.699890,-90.640870,28.382850,2.161220,5.092200,15.901030,8.391780,0.087430,-0.464290,17.978710,0.175710,-0.143780,0.450040
4,32,2137,43,94.336090,-90.305910,28.332550,2.161220,5.092200,15.904470,8.374480,0.089880,-0.446910,17.973670,0.176790,-0.132990,0.436030
4,32,2138,44,94.972370,-89.971440,28.292880,2.161220,5.092200,15.908000,8.357940,0.092390,-0.430830,17.969050,0.180580,-0.122850,0.423150
4,32,2139,45,95.609560,-89.637170,28.262120,2.161220,5.092200,15.911310,8.341920,0.095120,-0.416020,17.964480,0.186610,-0.113210,0.411470
4,32,2140,46,96.247270,-89.303580,28.236170,2.161220,5.092200,15.914250,8.326400,0.098480,-0.402380,17.959810,0.193550,-0.103610,0.401090
4,32,2141,47,96.884530,-88.971160,28.205060,2.161220,5.092200,15.917090,8.311540,0.102820,-0.389920,17.955390,0.198230,-0.093680,0.392220
4,32,2142,48,97.520850,-88.639220,28.181350,2.161220,5.092200,15.920280,8.297270,0.108170,-0.378740,17.951540,0.204880,-0.083520,0.384930
4,32,2143,49,98.156940,-88.307610,28.144070,2.161220,5.092200,15.924000,8.283430,0.114290,-0.368880,17.948430,0.207160,-0.073220,0.379170
4,32,2144,50,98.792900,-87.976500,28.102320,2.161220,5.092200,15.928410,8.269970,0.120790,-0.360320,17.946120,0.208040,-0.063180,0.374740
4,32,2145,51,99.429390,-87.646120,28.058980,2.161220,5.092200,15.933370,8.256890,0.127300,-0.353070,17.944500,0.208330,-0.053740,0.371460
4,32,2146,52,100.066080,-87.315770,28.009270,2.161220,5.092200,15.938890,8.243970,0.133540,-0.347100,17.943480,0.206770,-0.045100,0.369160
4,32,2147,53,100.702990,-86.986210,27.952310,2.161220,5.092200,15.944960,8.231250,0.139200,-0.342300,17.943080,0.203010,-0.037490,0.367620
4,32,2148,54,101.340450,-86.657320,27.882560,2.161220,5.092200,15.951440,8.218760,0.144030,-0.338690,17.943200,0.195240,-0.031080,0.366730
4,32,2149,55,101.978760,-86.328570,27.790550,2.161220,5.092200,15.958060,8.206300,0.147980,-0.336220,17.943540,0.180530,-0.025850,0.366440
4,32,2150,56,102.617600,-86.000660,27.686410,2.161220,5.092200,15.964680,8.193970,0.151150,-0.334860,17.943970,0.161910,-0.021740,0.366750
4,32,2151,57,103.256720,-85.672580,27.593220,2.161220,5.092200,15.971260,8.181460,0.153710,-0.334500,17.944240,0.146850,-0.018710,0.367660
4,32,2152,58,103.895620,-85.344890,27.507940,2.161220,5.092200,15.977970,8.168690,0.155730,-0.334890,17.944490,0.134570,-0.016560,0.368960
4,32,2153,59,104.534340,-85.017420,27.423580,2.161220,5.092200,15.984970,8.155510,0.157070,-0.335690,17.944810,0.123080,-0.015180,0.370310
4,32,2154,60,105.172810,-84.691580,27.331810,2.161220,5.092200,15.992440,8.142330,0.157440,-0.336720,17.945580,0.109470,-0.014740,0.371410
4,32,2155,61,105.811060,-84.366500,27.248580,2.161220,5.092200,16.000560,8.129260,0.156300,-0.338070,17.946950,0.098740,-0.015840,0.372120
4,32,2156,62,106.449470,-84.042070,27.170730,2.161220,5.092200,16.009330,8.116320,0.152980,-0.339910,17.948960,0.089870,-0.019120,0.372260
4,32,2157,63,107.091210,-83.716660,27.085000,2.161220,5.092200,16.017470,8.102890,0.147410,-0.342130,17.950210,0.078680,-0.024540,0.371730
4,32,2158,64,107.732950,-83.392510,27.016340,2.161220,5.092200,16.025010,8.089250,0.139990,-0.344460,17.950820,0.072750,-0.031750,0.370460
4,32,2159,65,108.374720,-83.069090,26.965100,2.161220,5.092200,16.032000,8.075470,0.131060,-0.346810,17.950850,0.072150,-0.040450,0.368530
4,32,2160,66,109.016620,-82.746700,26.921540,2.161220,5.092200,16.038430,8.061730,0.120840,-0.349220,17.950410,0.073660,-0.050370,0.366090
4,32,2161,67,109.658990,-82.425130,26.871790,2.161220,5.092200,16.044140,8.048150,0.109590,-0.351890,17.949430,0.072770,-0.061300,0.363430
4,32,2162,68,110.302340,-82.103480,26.802810,2.161220,5.092200,16.048820,8.034450,0.097750,-0.354950,17.947500,0.065490,-0.072800,0.360890
4,32,2163,69,110.945550,-81.782250,26.729150,2.161220,5.092200,16.052540,8.020580,0.085860,-0.358360,17.944660,0.056490,-0.084490,0.358680
4,32,2164,70,111.588860,-81.461870,26.666250,2.161220,5.092200,16.055340,8.006640,0.074380,-0.362120,17.940940,0.050500,-0.096050,0.356990
4,32,2165,71,112.232220,-81.141330,26.612540,2.161220,5.092200,16.057240,7.992320,0.063760,-0.366170,17.936270,0.047340,-0.107020,0.355940
4,32,2166,72,112.875240,-80.821410,26.559410,2.161220,5.092200,16.058440,7.977630,0.054350,-0.370270,17.930820,0.044380,-0.116940,0.355500
4,32,2167,73,113.518160,-80.502270,26.512980,2.161220,5.092200,16.059060,7.962640,0.046390,-0.374270,17.924700,0.043540,-0.125560,0.355620
4,32,2168,74,114.161620,-80.183820,26.471530,2.161220,5.092200,16.058930,7.947390,0.040210,-0.378040,17.917820,0.044160,-0.132520,0.356320
4,32,2169,75,114.804680,-79.865970,26.423600,2.161220,5.092200,16.058280,7.931890,0.036140,-0.381480,17.910370,0.042760,-0.137390,0.357710
4,32,2170,76,115.447390,-79.548240,26.379330,2.161220,5.092200,16.057330,7.915950,0.034400,-0.384390,17.902470,0.042780,-0.139970,0.359650
4,32,2171,77,116.089870,-79.231550,26.331640,2.161220,5.092200,16.056250,7.899750,0.035090,-0.386550,17.894340,0.041920,-0.140010,0.362010
4,32,2172,78,116.731780,-78.915920,26.280450,2.161220,5.092200,16.055340,7.883490,0.038160,-0.387900,17.886350,0.040120,-0.137530,0.364700
4,32,2173,79,117.373450,-78.600920,26.228260,2.161220,5.092200,16.054780,7.867180,0.043440,-0.388440,17.878680,0.038210,-0.132710,0.367640
4,32,2174,80,118.014510,-78.286390,26.180830,2.161220,5.092200,16.054910,7.850790,0.050560,-0.388160,17.871580,0.038170,-0.125890,0.370650
4,32,2175,81,118.655500,-77.972390,26.120390,2.161220,5.092200,16.055810,7.834300,0.059040,-0.386980,17.865160,0.034520,-0.117360,0.373450
4,32,2176,82,119.296970,-77.659090,26.061310,2.161220,5.092200,16.057380,7.817760,0.068480,-0.384780,17.859330,0.031650,-0.107530,0.375740
