case_id,method,frame,speed_mps,accel_mps2
inD_18_track94_frame5270,GAN-TL,50,2.79147513,-3.46453091
inD_18_track94_frame5270,GAN-TL,51,2.65552800,-3.33162660
inD_18_track94_frame5270,GAN-TL,52,2.52494330,-3.18437402
inD_18_track94_frame5270,GAN-TL,53,2.39998556,-3.05475844
inD_18_track94_frame5270,GAN-TL,54,2.28075291,-2.96842063
inD_18_track94_frame5270,GAN-TL,55,2.16719999,-2.87101561
inD_18_track94_frame5270,GAN-TL,56,2.05146361,-2.65109327
inD_18_track94_frame5270,GAN-TL,57,1.94697148,-2.29052872
inD_18_track94_frame5270,GAN-TL,58,1.86262375,-1.89063978
inD_18_track94_frame5270,GAN-TL,59,1.80306686,-1.58159712
inD_18_track94_frame5270,FD-Align,1,10.27589877,-1.68299176
inD_18_track94_frame5270,FD-Align,2,10.21246363,-1.99394207
inD_18_track94_frame5270,FD-Align,3,10.12388411,-2.38172184
inD_18_track94_frame5270,FD-Align,4,10.01585120,-2.70703713
inD_18_track94_frame5270,FD-Align,5,9.89854256,-2.86967406
inD_18_track94_frame5270,FD-Align,6,9.78681562,-2.89639388
inD_18_track94_frame5270,FD-Align,7,9.67198829,-2.91089178
inD_18_track94_frame5270,FD-Align,8,9.55410427,-2.97429261
inD_18_track94_frame5270,FD-Align,9,9.43323151,-3.05920002
inD_18_track94_frame5270,FD-Align,10,9.30935934,-3.13224220
inD_18_track94_frame5270,FD-Align,11,9.18262850,-3.20383484
inD_18_track94_frame5270,FD-Align,12,9.05304722,-3.27425405
inD_18_track94_frame5270,FD-Align,13,8.92068896,-3.34423031
inD_18_track94_frame5270,FD-Align,14,8.78551582,-3.41433703
inD_18_track94_frame5270,FD-Align,15,8.64753242,-3.48543277
inD_18_track94_frame5270,FD-Align,16,8.50667588,-3.55823761
inD_18_track94_frame5270,FD-Align,17,8.36291266,-3.63306241
inD_18_track94_frame5270,FD-Align,18,8.21603026,-3.71018199
inD_18_track94_frame5270,FD-Align,19,8.06608152,-3.78975070
inD_18_track94_frame5270,FD-Align,20,7.91287389,-3.87157201
inD_18_track94_frame5270,FD-Align,21,7.75640366,-3.95508963
inD_18_track94_frame5270,FD-Align,22,7.59650531,-4.03873219
inD_18_track94_frame5270,FD-Align,23,7.43331841,-4.11974397
inD_18_track94_frame5270,FD-Align,24,7.26694948,-4.19422769
inD_18_track94_frame5270,FD-Align,25,7.09777716,-4.25778328
inD_18_track94_frame5270,FD-Align,26,6.92624061,-4.30718299
inD_18_track94_frame5270,FD-Align,27,6.75309889,-4.34114657
inD_18_track94_frame5270,FD-Align,28,6.57892671,-4.36073737
inD_18_track94_frame5270,FD-Align,29,6.40427790,-4.36796819
inD_18_track94_frame5270,FD-Align,30,6.22953064,-4.36418075
inD_18_track94_frame5270,FD-Align,31,6.05512841,-4.34960446
inD_18_track94_frame5270,FD-Align,32,5.88151387,-4.32493192
inD_18_track94_frame5270,FD-Align,33,5.70910629,-4.29142591
inD_18_track94_frame5270,FD-Align,34,5.53821320,-4.25140409
inD_18_track94_frame5270,FD-Align,35,5.36897637,-4.20809488
inD_18_track94_frame5270,FD-Align,36,5.20160322,-4.16387495
inD_18_track94_frame5270,FD-Align,37,5.03597503,-4.11940617
inD_18_track94_frame5270,FD-Align,38,4.87207756,-4.07396385
inD_18_track94_frame5270,FD-Align,39,4.71002865,-4.02527657
inD_18_track94_frame5270,FD-Align,40,4.55000711,-3.97173249
inD_18_track94_frame5270,FD-Align,41,4.39225612,-3.91331724
inD_18_track94_frame5270,FD-Align,42,4.23698528,-3.84991222
inD_18_track94_frame5270,FD-Align,43,4.08426527,-3.78184171
inD_18_track94_frame5270,FD-Align,44,3.93437973,-3.70943273
inD_18_track94_frame5270,FD-Align,45,3.78751761,-3.63324398
inD_18_track94_frame5270,FD-Align,46,3.64374602,-3.55446904
inD_18_track94_frame5270,FD-Align,47,3.50321888,-3.47326632
inD_18_track94_frame5270,FD-Align,48,3.36592238,-3.38826889
inD_18_track94_frame5270,FD-Align,49,3.23213374,-3.29745521
inD_18_track94_frame5270,FD-Align,50,3.10211512,-3.19814497
inD_18_track94_frame5270,FD-Align,51,2.97622930,-3.08903625
inD_18_track94_frame5270,FD-Align,52,2.85489923,-2.96193349
inD_18_track94_frame5270,FD-Align,53,2.73853696,-2.84756853
inD_18_track94_frame5270,FD-Align,54,2.62726346,-2.77240536
inD_18_track94_frame5270,FD-Align,55,2.52120206,-2.68671512
inD_18_track94_frame5270,FD-Align,56,2.41275766,-2.48551573
inD_18_track94_frame5270,FD-Align,57,2.31467461,-2.15121144
inD_18_track94_frame5270,FD-Align,58,2.23536748,-1.77811911
inD_18_track94_frame5270,FD-Align,59,2.17931137,-1.48861090
inD_18_track94_frame5270,GT-MMD,1,10.28041986,-1.64112325
inD_18_track94_frame5270,GT-MMD,2,10.21857323,-1.94223959
inD_18_track94_frame5270,GT-MMD,3,10.13229918,-2.31514400
inD_18_track94_frame5270,GT-MMD,4,10.02738803,-2.62328986
inD_18_track94_frame5270,GT-MMD,5,9.91385007,-2.76993132
inD_18_track94_frame5270,GT-MMD,6,9.80629125,-2.78390768
inD_18_track94_frame5270,GT-MMD,7,9.69622169,-2.78766749
inD_18_track94_frame5270,GT-MMD,8,9.58350658,-2.84187242
inD_18_track94_frame5270,GT-MMD,9,9.46805867,-2.92005814
inD_18_track94_frame5270,GT-MMD,10,9.34991234,-2.98837651
inD_18_track94_frame5270,GT-MMD,11,9.22899137,-3.05548611
inD_18_track94_frame5270,GT-MMD,12,9.10543113,-3.12063041
inD_18_track94_frame5270,GT-MMD,13,8.97929896,-3.18388494
inD_18_track94_frame5270,GT-MMD,14,8.85070701,-3.24658294
inD_18_track94_frame5270,GT-MMD,15,8.71962940,-3.30901854
inD_18_track94_frame5270,GT-MMD,16,8.58598608,-3.37129527
inD_18_track94_frame5270,GT-MMD,17,8.44973654,-3.43671641
inD_18_track94_frame5270,GT-MMD,18,8.31104049,-3.50939485
inD_18_track94_frame5270,GT-MMD,19,8.16928946,-3.59182489
inD_18_track94_frame5270,GT-MMD,20,8.02385310,-3.68308917
inD_18_track94_frame5270,GT-MMD,21,7.87460893,-3.77717278
inD_18_track94_frame5270,GT-MMD,22,7.72164188,-3.86547298
inD_18_track94_frame5270,GT-MMD,23,7.56536079,-3.94034523
inD_18_track94_frame5270,GT-MMD,24,7.40626188,-3.99784211
inD_18_track94_frame5270,GT-MMD,25,7.24525664,-4.03965347
inD_18_track94_frame5270,GT-MMD,26,7.08312740,-4.06979362
inD_18_track94_frame5270,GT-MMD,27,6.91992175,-4.09256190
inD_18_track94_frame5270,GT-MMD,28,6.75574348,-4.11010917
inD_18_track94_frame5270,GT-MMD,29,6.59104511,-4.12083691
inD_18_track94_frame5270,GT-MMD,30,6.42605160,-4.12316773
inD_18_track94_frame5270,GT-MMD,31,6.26118338,-4.11789692
inD_18_track94_frame5270,GT-MMD,32,6.09658720,-4.10689511
inD_18_track94_frame5270,GT-MMD,33,5.93261212,-4.09242109
inD_18_track94_frame5270,GT-MMD,34,5.76927531,-4.07588817
inD_18_track94_frame5270,GT-MMD,35,5.60659217,-4.05808266
inD_18_track94_frame5270,GT-MMD,36,5.44460829,-4.03855571
inD_18_track94_frame5270,GT-MMD,37,5.28352524,-4.01562678
inD_18_track94_frame5270,GT-MMD,38,5.12335491,-3.98814456
inD_18_track94_frame5270,GT-MMD,39,4.96444283,-3.95526826
inD_18_track94_frame5270,GT-MMD,40,4.80690463,-3.91693063
inD_18_track94_frame5270,GT-MMD,41,4.65107846,-3.87386855
inD_18_track94_frame5270,GT-MMD,42,4.49706667,-3.82626061
inD_18_track94_frame5270,GT-MMD,43,4.34501738,-3.77303918
inD_18_track94_frame5270,GT-MMD,44,4.19518655,-3.71257662
inD_18_track94_frame5270,GT-MMD,45,4.04794461,-3.64373315
inD_18_track94_frame5270,GT-MMD,46,3.90367203,-3.56649647
inD_18_track94_frame5270,GT-MMD,47,3.76265118,-3.48182367
inD_18_track94_frame5270,GT-MMD,48,3.62510393,-3.39120313
inD_18_track94_frame5270,GT-MMD,49,3.49137634,-3.29523310
inD_18_track94_frame5270,GT-MMD,50,3.36154481,-3.19368921
inD_18_track94_frame5270,GT-MMD,51,3.23587738,-3.08582885
inD_18_track94_frame5270,GT-MMD,52,3.11463779,-2.96188149
inD_18_track94_frame5270,GT-MMD,53,2.99817562,-2.84973757
inD_18_track94_frame5270,GT-MMD,54,2.88679512,-2.77289470
inD_18_track94_frame5270,GT-MMD,55,2.78066725,-2.68152524
inD_18_track94_frame5270,GT-MMD,56,2.67261845,-2.47348121
inD_18_track94_frame5270,GT-MMD,57,2.57524049,-2.13394271
inD_18_track94_frame5270,GT-MMD,58,2.49672693,-1.75879121
inD_18_track94_frame5270,GT-MMD,59,2.44139844,-1.46968513
inD_18_track94_frame5270,Localized,1,10.31569434,-1.38816238
inD_18_track94_frame5270,Localized,2,10.26338292,-1.64362943
inD_18_track94_frame5270,Localized,3,10.19038659,-1.96024955
inD_18_track94_frame5270,Localized,4,10.10152562,-2.22189801
inD_18_track94_frame5270,Localized,5,10.00537385,-2.34525291
inD_18_track94_frame5270,Localized,6,9.91432623,-2.35259751
inD_18_track94_frame5270,Localized,7,9.82141092,-2.34663555
inD_18_track94_frame5270,Localized,8,9.72672271,-2.37901394
inD_18_track94_frame5270,Localized,9,9.63041501,-2.42855715
inD_18_track94_frame5270,Localized,10,9.53246995,-2.46865844
inD_18_track94_frame5270,Localized,11,9.43293456,-2.50812475
inD_18_track94_frame5270,Localized,12,9.33182147,-2.54667846
inD_18_track94_frame5270,Localized,13,9.22919375,-2.58390616
inD_18_track94_frame5270,Localized,14,9.12510770,-2.61928806
inD_18_track94_frame5270,Localized,15,9.01963118,-2.65309312
inD_18_track94_frame5270,Localized,16,8.91282623,-2.68649517
inD_18_track94_frame5270,Localized,17,8.80478955,-2.71968000
inD_18_track94_frame5270,Localized,18,8.69534833,-2.75150141
inD_18_track94_frame5270,Localized,19,8.58464337,-2.77950412
inD_18_track94_frame5270,Localized,20,8.47293112,-2.80034077
inD_18_track94_frame5270,Localized,21,8.36055301,-2.81218093
inD_18_track94_frame5270,Localized,22,8.24787878,-2.81604933
inD_18_track94_frame5270,Localized,23,8.13521285,-2.81527929
inD_18_track94_frame5270,Localized,24,8.02268851,-2.81407290
inD_18_track94_frame5270,Localized,25,7.91020508,-2.81511135
inD_18_track94_frame5270,Localized,26,7.79752161,-2.81912131
inD_18_track94_frame5270,Localized,27,7.68459145,-2.82618103
inD_18_track94_frame5270,Localized,28,7.57136578,-2.83703689
inD_18_track94_frame5270,Localized,29,7.45765763,-2.85416534
inD_18_track94_frame5270,Localized,30,7.34308965,-2.88061339
inD_18_track94_frame5270,Localized,31,7.22730514,-2.91714907
inD_18_track94_frame5270,Localized,32,7.10985409,-2.96052562
inD_18_track94_frame5270,Localized,33,6.99050518,-3.00476206
inD_18_track94_frame5270,Localized,34,6.86935574,-3.04339561
inD_18_track94_frame5270,Localized,35,6.74690072,-3.07184296
inD_18_track94_frame5270,Localized,36,6.62353639,-3.08942941
inD_18_track94_frame5270,Localized,37,6.49971349,-3.09839814
inD_18_track94_frame5270,Localized,38,6.37567474,-3.10196167
inD_18_track94_frame5270,Localized,39,6.25157872,-3.10301548
inD_18_track94_frame5270,Localized,40,6.12748665,-3.10323559
inD_18_track94_frame5270,Localized,41,6.00334470,-3.10349690
inD_18_track94_frame5270,Localized,42,5.87920101,-3.10401547
inD_18_track94_frame5270,Localized,43,5.75507930,-3.10356464
inD_18_track94_frame5270,Localized,44,5.63094004,-3.10068751
inD_18_track94_frame5270,Localized,45,5.50697990,-3.09346007
inD_18_track94_frame5270,Localized,46,5.38343231,-3.08037168
inD_18_track94_frame5270,Localized,47,5.26051041,-3.06133115
inD_18_track94_frame5270,Localized,48,5.13853911,-3.03685463
inD_18_track94_frame5270,Localized,49,5.01756723,-3.00788841
inD_18_track94_frame5270,Localized,50,4.89790237,-2.97525385
inD_18_track94_frame5270,Localized,51,4.77960385,-2.93855907
inD_18_track94_frame5270,Localized,52,4.66282772,-2.88676073
inD_18_track94_frame5270,Localized,53,4.54779957,-2.85212352
inD_18_track94_frame5270,Localized,54,4.43480696,-2.86093419
inD_18_track94_frame5270,Localized,55,4.32408187,-2.85187848
inD_18_track94_frame5270,Localized,56,4.20719991,-2.70114223
inD_18_track94_frame5270,Localized,57,4.09916788,-2.38238758
inD_18_track94_frame5270,Localized,58,4.01048651,-1.99719273
inD_18_track94_frame5270,Localized,59,3.94692908,-1.68651958
inD_17_track301_frame20516,GT,1,7.19102978,-2.76917639
inD_17_track301_frame20516,GT,2,7.08622413,-3.21369252
inD_17_track301_frame20516,GT,3,6.94511163,-3.72156899
inD_17_track301_frame20516,GT,4,6.77829561,-4.07415811
inD_17_track301_frame20516,GT,5,6.60429362,-4.14803277
inD_17_track301_frame20516,GT,6,6.44843174,-4.01198185
inD_17_track301_frame20516,GT,7,6.29285180,-3.87665490
inD_17_track301_frame20516,GT,8,6.13805565,-3.83962947
inD_17_track301_frame20516,GT,9,5.98435751,-3.83332587
inD_17_track301_frame20516,GT,10,5.83131422,-3.79082296
inD_17_track301_frame20516,GT,11,5.68053304,-3.73238242
inD_17_track301_frame20516,GT,12,5.53248485,-3.66477624
inD_17_track301_frame20516,GT,13,5.38760913,-3.59804481
inD_17_track301_frame20516,GT,14,5.24492691,-3.54548900
inD_17_track301_frame20516,GT,15,5.10370768,-3.51581118
inD_17_track301_frame20516,GT,16,4.96409586,-3.49691238
inD_17_track301_frame20516,GT,17,4.82347027,-3.52309528
inD_17_track301_frame20516,GT,18,4.68257199,-3.61087906
inD_17_track301_frame20516,GT,19,4.54072763,-3.66226127
inD_17_track301_frame20516,GT,20,4.38967449,-3.50520209
inD_17_track301_frame20516,GT,21,4.24916257,-3.10493315
inD_17_track301_frame20516,GT,22,4.13307685,-2.60487561
inD_17_track301_frame20516,GT,23,4.05045280,-2.19785400
inD_17_track301_frame20516,Ours,1,7.09421120,-2.54576036
inD_17_track301_frame20516,Ours,2,6.99811416,-2.97318715
inD_17_track301_frame20516,Ours,3,6.86690774,-3.47080547
inD_17_track301_frame20516,Ours,4,6.71100619,-3.82530911
inD_17_track301_frame20516,Ours,5,6.54741551,-3.90351358
inD_17_track301_frame20516,Ours,6,6.39967975,-3.76616009
inD_17_track301_frame20516,Ours,7,6.25454046,-3.60841973
inD_17_track301_frame20516,Ours,8,6.11133971,-3.52652651
inD_17_track301_frame20516,Ours,9,5.97087894,-3.47666446
inD_17_track301_frame20516,Ours,10,5.83322941,-3.40512033
inD_17_track301_frame20516,Ours,11,5.69848880,-3.33085836
inD_17_track301_frame20516,Ours,12,5.56677401,-3.25637326
inD_17_track301_frame20516,Ours,13,5.43802781,-3.18182167
inD_17_track301_frame20516,Ours,14,5.31216877,-3.10878380
inD_17_track301_frame20516,Ours,15,5.18938975,-3.03682453
inD_17_track301_frame20516,Ours,16,5.06929491,-2.95477996
inD_17_track301_frame20516,Ours,17,4.95210070,-2.89518878
inD_17_track301_frame20516,Ours,18,4.83783314,-2.88358946
inD_17_track301_frame20516,Ours,19,4.72655394,-2.85876458
inD_17_track301_frame20516,Ours,20,4.60965774,-2.69831081
inD_17_track301_frame20516,Ours,21,4.50195308,-2.37526186
inD_17_track301_frame20516,Ours,22,4.41358670,-1.98961155
inD_17_track301_frame20516,Ours,23,4.35024838,-1.68018605
inD_17_track301_frame20516,GAN-TL,1,7.08255649,-2.63470854
inD_17_track301_frame20516,GAN-TL,2,6.98312907,-3.08121540
inD_17_track301_frame20516,GAN-TL,3,6.84706073,-3.60284226
inD_17_track301_frame20516,GAN-TL,4,6.68505248,-3.98035634
inD_17_track301_frame20516,GAN-TL,5,6.51462996,-4.07583761
inD_17_track301_frame20516,GAN-TL,6,6.36017041,-3.95052546
inD_17_track301_frame20516,GAN-TL,7,6.20721926,-3.80749732
inD_17_track301_frame20516,GAN-TL,8,6.05578119,-3.74629884
inD_17_track301_frame20516,GAN-TL,9,5.90610822,-3.71997424
inD_17_track301_frame20516,GAN-TL,10,5.75823513,-3.67284350
inD_17_track301_frame20516,GAN-TL,11,5.61226706,-3.62181107
inD_17_track301_frame20516,GAN-TL,12,5.46843595,-3.56661655
inD_17_track301_frame20516,GAN-TL,13,5.32690573,-3.50793873
inD_17_track301_frame20516,GAN-TL,14,5.18782542,-3.44734799
inD_17_track301_frame20516,GAN-TL,15,5.05119862,-3.38539264
inD_17_track301_frame20516,GAN-TL,16,4.91701320,-3.30988741
inD_17_track301_frame20516,GAN-TL,17,4.78544902,-3.25653864
inD_17_track301_frame20516,GAN-TL,18,4.65667512,-3.25389600
inD_17_track301_frame20516,GAN-TL,19,4.53090431,-3.23241109
inD_17_track301_frame20516,GAN-TL,20,4.39863882,-3.05301175
inD_17_track301_frame20516,GAN-TL,21,4.27676489,-2.68662366
inD_17_track301_frame20516,GAN-TL,22,4.17686054,-2.24840161
inD_17_track301_frame20516,GAN-TL,23,4.10538583,-1.89679896
inD_17_track301_frame20516,FD-Align,1,7.14275788,-2.21738916
inD_17_track301_frame20516,FD-Align,2,7.05906013,-2.59368553
inD_17_track301_frame20516,FD-Align,3,6.94449487,-3.03607481
inD_17_track301_frame20516,FD-Align,4,6.80793020,-3.36180733
inD_17_track301_frame20516,FD-Align,5,6.66384934,-3.45573812
inD_17_track301_frame20516,FD-Align,6,6.53246318,-3.36900399
inD_17_track301_frame20516,FD-Align,7,6.40157353,-3.27138203
inD_17_track301_frame20516,FD-Align,8,6.27091841,-3.24580242
inD_17_track301_frame20516,FD-Align,9,6.14074593,-3.25192026
inD_17_track301_frame20516,FD-Align,10,6.01080129,-3.24240717
inD_17_track301_frame20516,FD-Align,11,5.88125923,-3.23213298
inD_17_track301_frame20516,FD-Align,12,5.75221632,-3.22148502
inD_17_track301_frame20516,FD-Align,13,5.62360064,-3.21133612
inD_17_track301_frame20516,FD-Align,14,5.49534412,-3.20257915
inD_17_track301_frame20516,FD-Align,15,5.36745270,-3.19365178
inD_17_track301_frame20516,FD-Align,16,5.23988012,-3.17017083
inD_17_track301_frame20516,FD-Align,17,5.11291599,-3.16575640
inD_17_track301_frame20516,FD-Align,18,4.98681223,-3.20632390
inD_17_track301_frame20516,FD-Align,19,4.86215399,-3.21900486
inD_17_track301_frame20516,FD-Align,20,4.72978887,-3.06192756
inD_17_track301_frame20516,FD-Align,21,4.60717254,-2.70624125
inD_17_track301_frame20516,FD-Align,22,4.50634696,-2.27058793
inD_17_track301_frame20516,FD-Align,23,4.43409650,-1.91775701
inD_17_track301_frame20516,GT-MMD,1,7.10860732,-2.42410746
inD_17_track301_frame20516,GT-MMD,2,7.01712140,-2.83688639
inD_17_track301_frame20516,GT-MMD,3,6.89183972,-3.31991936
inD_17_track301_frame20516,GT-MMD,4,6.74246070,-3.67249809
inD_17_track301_frame20516,GT-MMD,5,6.58499325,-3.77008697
inD_17_track301_frame20516,GT-MMD,6,6.44210542,-3.66899381
inD_17_track301_frame20516,GT-MMD,7,6.29955202,-3.55637372
inD_17_track301_frame20516,GT-MMD,8,6.15765182,-3.52357608
inD_17_track301_frame20516,GT-MMD,9,6.01641463,-3.52425412
inD_17_track301_frame20516,GT-MMD,10,5.87582057,-3.50518270
inD_17_track301_frame20516,GT-MMD,11,5.73601176,-3.47884418
inD_17_track301_frame20516,GT-MMD,12,5.59737820,-3.44130444
inD_17_track301_frame20516,GT-MMD,13,5.46045235,-3.39406346
inD_17_track301_frame20516,GT-MMD,14,5.32590916,-3.34069339
inD_17_track301_frame20516,GT-MMD,15,5.19343326,-3.28477272
inD_17_track301_frame20516,GT-MMD,16,5.06311102,-3.21713798
inD_17_track301_frame20516,GT-MMD,17,4.93511154,-3.17273565
inD_17_track301_frame20516,GT-MMD,18,4.80954582,-3.17864946
inD_17_track301_frame20516,GT-MMD,19,4.68651278,-3.16599395
inD_17_track301_frame20516,GT-MMD,20,4.55676796,-2.99641569
inD_17_track301_frame20516,GT-MMD,21,4.43702618,-2.64026754
inD_17_track301_frame20516,GT-MMD,22,4.33879431,-2.21109231
inD_17_track301_frame20516,GT-MMD,23,4.26849593,-1.86576426
inD_17_track301_frame20516,Localized,1,7.36181100,-0.74426783
inD_17_track301_frame20516,Localized,2,7.33375008,-0.87451162
inD_17_track301_frame20516,Localized,3,7.29505508,-1.02945060
inD_17_track301_frame20516,Localized,4,7.24863426,-1.14590807
inD_17_track301_frame20516,Localized,5,7.19944573,-1.18101778
inD_17_track301_frame20516,Localized,6,7.15439042,-1.14951528
inD_17_track301_frame20516,Localized,7,7.10975640,-1.10956876
inD_17_track301_frame20516,Localized,8,7.06569547,-1.09193887
inD_17_track301_frame20516,Localized,9,7.02210162,-1.08728679
inD_17_track301_frame20516,Localized,10,6.97877890,-1.08238136
inD_17_track301_frame20516,Localized,11,6.93554344,-1.08160784
inD_17_track301_frame20516,Localized,12,6.89225382,-1.08338395
inD_17_track301_frame20516,Localized,13,6.84887675,-1.08559268
inD_17_track301_frame20516,Localized,14,6.80538832,-1.08644559
inD_17_track301_frame20516,Localized,15,6.76189662,-1.08542739
inD_17_track301_frame20516,Localized,16,6.71853481,-1.07832722
inD_17_track301_frame20516,Localized,17,6.67531506,-1.08000143
inD_17_track301_frame20516,Localized,18,6.63221432,-1.10295059
inD_17_track301_frame20516,Localized,19,6.58928941,-1.12100629
inD_17_track301_frame20516,Localized,20,6.54280851,-1.08086027
inD_17_track301_frame20516,Localized,21,6.49913838,-0.96824428
inD_17_track301_frame20516,Localized,22,6.46277298,-0.82181374
inD_17_track301_frame20516,Localized,23,6.43638086,-0.69960069
